Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,MS_Zone_FV,MS_Zone_Misc,MS_Zone_RH,MS_Zone_RL,MS_Zone_RM,Lot_Shape_IR2,Lot_Shape_IR3,Lot_Shape_Reg,Land_Cont_HLS,Land_Cont_Low,Land_Cont_Lvl,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_FR3,Lot_Config_Inside,NH_BrDale,NH_BrkSide,NH_ClearCr,NH_CollgCr,NH_Crawfor,NH_Edwards,NH_Gilbert,NH_IDOTRR,NH_MeadowV,NH_Mitchel,NH_NAmes,NH_NPkVill,NH_NWAmes,NH_NoRidge,NH_NridgHt,NH_OldTown,NH_Other,NH_SWISU,NH_Sawyer,NH_SawyerW,NH_Somerst,NH_StoneBr,NH_Timber,NH_Veenker,Cond_1_Feedr,Cond_1_Norm,Cond_1_PosA,Cond_1_PosN,Cond_1_RRAe,Cond_1_RRAn,Cond_1_RRNe,Cond_1_RRNn,Bldg_Type_2fmCon,Bldg_Type_Duplex,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,House_Style_1.5Unf,House_Style_1Story,House_Style_2.5Fin,House_Style_2.5Unf,House_Style_2Story,House_Style_SFoyer,House_Style_SLvl,Roof_Style_Gable,Roof_Style_Gambrel,Roof_Style_Hip,Roof_Style_Mansard,Roof_Style_Shed,Ext_1_BrkFace,Ext_1_CemntBd,Ext_1_HdBoard,Ext_1_MetalSd,Ext_1_Other,Ext_1_Plywood,Ext_1_Stucco,Ext_1_VinylSd,Ext_1_Wd Sdng,Ext_1_WdShing,Ext_2_BrkFace,Ext_2_CmentBd,Ext_2_HdBoard,Ext_2_MetalSd,Ext_2_Other,Ext_2_Plywood,Ext_2_Stucco,Ext_2_VinylSd,Ext_2_Wd Sdng,Ext_2_Wd Shng,Mas_Vnr_BrkFace,Mas_Vnr_None,Mas_Vnr_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Central_Air_Y,Garage_Type_Attchd,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_CarPort,Garage_Type_Detchd,Garage_Type_NA,Total Bath,Total Area,Outside Amenity Area,pf_overall__Overall Qual,pf_overall__Gr Liv Area,pf_overall__Overall Qual^2,pf_overall__Overall Qual Gr Liv Area,pf_overall__Gr Liv Area^2,pf_garage__Garage Area,pf_garage__Garage Cars,pf_garage__Garage Finish,pf_garage__Garage Area^2,pf_garage__Garage Area Garage Cars,pf_garage__Garage Area Garage Finish,pf_garage__Garage Cars^2,pf_garage__Garage Cars Garage Finish,pf_garage__Garage Finish^2,pf_ext__Exter Qual,pf_ext__Exter Cond,pf_ext__Exter Qual^2,pf_ext__Exter Qual Exter Cond,pf_ext__Exter Cond^2,pf_bsmt__Bsmt Qual,pf_bsmt__Total Bsmt SF,pf_bsmt__Bsmt Cond,pf_bsmt__BsmtFin SF 1,pf_bsmt__Bsmt Exposure,pf_bsmt__Bsmt Qual^2,pf_bsmt__Bsmt Qual Total Bsmt SF,pf_bsmt__Bsmt Qual Bsmt Cond,pf_bsmt__Bsmt Qual BsmtFin SF 1,pf_bsmt__Bsmt Qual Bsmt Exposure,pf_bsmt__Total Bsmt SF^2,pf_bsmt__Total Bsmt SF Bsmt Cond,pf_bsmt__Total Bsmt SF BsmtFin SF 1,pf_bsmt__Total Bsmt SF Bsmt Exposure,pf_bsmt__Bsmt Cond^2,pf_bsmt__Bsmt Cond BsmtFin SF 1,pf_bsmt__Bsmt Cond Bsmt Exposure,pf_bsmt__BsmtFin SF 1^2,pf_bsmt__BsmtFin SF 1 Bsmt Exposure,pf_bsmt__Bsmt Exposure^2,pf_fire__Fireplaces,pf_fire__Fireplace Qu,pf_fire__Fireplaces^2,pf_fire__Fireplaces Fireplace Qu,pf_fire__Fireplace Qu^2,pf_mas__Mas Vnr Area,pf_mas__Mas_Vnr_Stone,pf_mas__Mas Vnr Area^2,pf_mas__Mas Vnr Area Mas_Vnr_Stone,pf_mas__Mas_Vnr_Stone^2,pf_year__Year Built,pf_year__Year Remod/Add,pf_year__Year Built^2,pf_year__Year Built Year Remod/Add,pf_year__Year Remod/Add^2,pf_rms__Full Bath,pf_rms__TotRms AbvGrd,pf_rms__Full Bath^2,pf_rms__Full Bath TotRms AbvGrd,pf_rms__TotRms AbvGrd^2,pf_total_qual__Overall Qual,pf_total_qual__Exter Qual,pf_total_qual__Kitchen Qual,pf_total_qual__Bsmt Qual,pf_total_qual__Heating QC,pf_total_qual__Overall Qual^2,pf_total_qual__Overall Qual Exter Qual,pf_total_qual__Overall Qual Kitchen Qual,pf_total_qual__Overall Qual Bsmt Qual,pf_total_qual__Overall Qual Heating QC,pf_total_qual__Exter Qual^2,pf_total_qual__Exter Qual Kitchen Qual,pf_total_qual__Exter Qual Bsmt Qual,pf_total_qual__Exter Qual Heating QC,pf_total_qual__Kitchen Qual^2,pf_total_qual__Kitchen Qual Bsmt Qual,pf_total_qual__Kitchen Qual Heating QC,pf_total_qual__Bsmt Qual^2,pf_total_qual__Bsmt Qual Heating QC,pf_total_qual__Heating QC^2,SalePrice
1108,528365080,60,91.0,10010,7,5,1993,1994,320.0,3,2,4,3,3,4,228.0,6,852.0,0.0,1080.0,5,4,1108,1089,0,2197,1.0,0.0,2,1,4,1,4,9,1,4,1993.0,3,3.0,783.0,2,385,99,0,0,0,0,0,0,7,2008,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.5,3277.0,484,7.0,2197.0,49.0,15379.0,4826809.0,783.0,3.0,3.0,613089.0,2349.0,2349.0,9.0,9.0,9.0,3.0,2.0,9.0,6.0,4.0,4.0,1080.0,3.0,228.0,3.0,16.0,4320.0,12.0,912.0,12.0,1166400.0,3240.0,246240.0,3240.0,9.0,684.0,9.0,51984.0,684.0,9.0,1.0,4.0,1.0,4.0,16.0,320.0,0.0,102400.0,0.0,0.0,1993.0,1994.0,3972049.0,3974042.0,3976036.0,2.0,9.0,4.0,18.0,81.0,7.0,3.0,4.0,4.0,5.0,49.0,21.0,28.0,28.0,35.0,9.0,12.0,12.0,15.0,16.0,16.0,20.0,16.0,20.0,25.0,287500
2041,903475040,50,0.0,12358,5,6,1941,1950,0.0,2,2,3,3,1,3,360.0,1,0.0,360.0,720.0,3,4,854,0,528,1382,0.0,0.0,1,1,2,1,3,7,0,0,1991.0,1,2.0,660.0,2,237,0,0,0,0,0,0,0,5,2007,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.5,2102.0,237,5.0,1382.0,25.0,6910.0,1909924.0,660.0,2.0,1.0,435600.0,1320.0,660.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,720.0,3.0,360.0,1.0,9.0,2160.0,9.0,1080.0,3.0,518400.0,2160.0,259200.0,720.0,9.0,1080.0,3.0,129600.0,360.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.0,1950.0,3767481.0,3784950.0,3802500.0,1.0,7.0,1.0,7.0,49.0,5.0,2.0,3.0,3.0,3.0,25.0,10.0,15.0,15.0,15.0,4.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,128500
57,528240130,60,63.0,8577,7,5,2004,2004,0.0,3,2,4,3,1,1,0.0,1,0.0,847.0,847.0,5,4,847,886,0,1733,0.0,0.0,2,1,3,1,4,7,1,4,2004.0,3,2.0,433.0,2,144,48,0,0,0,0,0,0,4,2010,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2.5,2580.0,192,7.0,1733.0,49.0,12131.0,3003289.0,433.0,2.0,3.0,187489.0,866.0,1299.0,4.0,6.0,9.0,3.0,2.0,9.0,6.0,4.0,4.0,847.0,3.0,0.0,1.0,16.0,3388.0,12.0,0.0,4.0,717409.0,2541.0,0.0,847.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,2004.0,2004.0,4016016.0,4016016.0,4016016.0,2.0,7.0,4.0,14.0,49.0,7.0,3.0,4.0,4.0,5.0,49.0,21.0,28.0,28.0,35.0,9.0,12.0,12.0,15.0,16.0,16.0,20.0,16.0,20.0,25.0,185088
520,528458060,20,72.0,8640,7,5,2008,2008,0.0,3,2,4,3,1,1,0.0,1,0.0,1402.0,1402.0,5,4,1402,0,0,1402,0.0,0.0,2,0,3,1,4,7,0,0,2008.0,2,2.0,625.0,2,205,126,0,0,0,0,0,0,5,2009,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2.0,2804.0,331,7.0,1402.0,49.0,9814.0,1965604.0,625.0,2.0,2.0,390625.0,1250.0,1250.0,4.0,4.0,4.0,3.0,2.0,9.0,6.0,4.0,4.0,1402.0,3.0,0.0,1.0,16.0,5608.0,12.0,0.0,4.0,1965604.0,4206.0,0.0,1402.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2008.0,4032064.0,4032064.0,4032064.0,2.0,7.0,4.0,14.0,49.0,7.0,3.0,4.0,4.0,5.0,49.0,21.0,28.0,28.0,35.0,9.0,12.0,12.0,15.0,16.0,16.0,20.0,16.0,20.0,25.0,229800
2305,923425030,20,62.0,10447,5,6,1984,1984,0.0,2,2,3,3,1,5,516.0,1,0.0,348.0,864.0,3,4,887,0,0,887,0.0,1.0,1,0,3,1,3,5,0,0,1984.0,2,1.0,288.0,2,140,0,0,0,0,0,0,0,12,2007,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1.5,1751.0,140,5.0,887.0,25.0,4435.0,786769.0,288.0,1.0,2.0,82944.0,288.0,576.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,864.0,3.0,516.0,1.0,9.0,2592.0,9.0,1548.0,3.0,746496.0,2592.0,445824.0,864.0,9.0,1548.0,3.0,266256.0,516.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.0,1984.0,3936256.0,3936256.0,3936256.0,1.0,5.0,1.0,5.0,25.0,5.0,2.0,3.0,3.0,3.0,25.0,10.0,15.0,15.0,15.0,4.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,124500
2533,534201230,20,80.0,9600,5,5,1968,1968,0.0,2,2,3,3,1,5,758.0,1,0.0,293.0,1051.0,4,4,1051,0,0,1051,1.0,0.0,1,0,3,1,3,6,0,0,1968.0,2,2.0,504.0,2,0,0,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2.0,2102.0,0,5.0,1051.0,25.0,5255.0,1104601.0,504.0,2.0,2.0,254016.0,1008.0,1008.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,1051.0,3.0,758.0,1.0,9.0,3153.0,9.0,2274.0,3.0,1104601.0,3153.0,796658.0,1051.0,9.0,2274.0,3.0,574564.0,758.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,1968.0,3873024.0,3873024.0,3873024.0,1.0,6.0,1.0,6.0,36.0,5.0,2.0,3.0,3.0,4.0,25.0,10.0,15.0,15.0,20.0,4.0,6.0,6.0,8.0,9.0,9.0,12.0,9.0,12.0,16.0,142000
2852,909250200,70,69.0,4899,6,8,1920,1950,0.0,2,2,3,3,1,4,305.0,1,0.0,450.0,755.0,5,4,755,755,0,1510,0.0,0.0,1,0,3,1,3,6,0,0,1920.0,1,1.0,216.0,2,0,0,164,0,0,0,0,0,6,2006,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0,2265.0,164,6.0,1510.0,36.0,9060.0,2280100.0,216.0,1.0,1.0,46656.0,216.0,216.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,755.0,3.0,305.0,1.0,9.0,2265.0,9.0,915.0,3.0,570025.0,2265.0,230275.0,755.0,9.0,915.0,3.0,93025.0,305.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,1950.0,3686400.0,3744000.0,3802500.0,1.0,6.0,1.0,6.0,36.0,6.0,2.0,3.0,3.0,5.0,36.0,12.0,18.0,18.0,30.0,4.0,6.0,6.0,10.0,9.0,9.0,15.0,9.0,15.0,25.0,149000
1198,534250010,90,87.0,9246,5,5,1973,1973,564.0,2,2,3,3,1,1,0.0,1,0.0,1656.0,1656.0,3,4,1656,0,0,1656,0.0,0.0,2,0,4,2,3,8,0,0,1973.0,1,2.0,506.0,2,0,211,0,0,0,0,0,0,11,2008,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.0,3312.0,211,5.0,1656.0,25.0,8280.0,2742336.0,506.0,2.0,1.0,256036.0,1012.0,506.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,1656.0,3.0,0.0,1.0,9.0,4968.0,9.0,0.0,3.0,2742336.0,4968.0,0.0,1656.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,318096.0,0.0,0.0,1973.0,1973.0,3892729.0,3892729.0,3892729.0,2.0,8.0,4.0,16.0,64.0,5.0,2.0,3.0,3.0,3.0,25.0,10.0,15.0,15.0,15.0,4.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,135000
1681,527452100,120,0.0,4928,6,5,1976,1976,0.0,2,2,4,3,1,5,120.0,1,0.0,958.0,1078.0,3,4,958,0,0,958,0.0,0.0,2,0,2,1,3,5,1,3,1977.0,2,2.0,440.0,2,0,205,0,0,0,0,0,0,2,2007,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2.0,2036.0,205,6.0,958.0,36.0,5748.0,917764.0,440.0,2.0,2.0,193600.0,880.0,880.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,1078.0,3.0,120.0,1.0,16.0,4312.0,12.0,480.0,4.0,1162084.0,3234.0,129360.0,1078.0,9.0,360.0,3.0,14400.0,120.0,1.0,1.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1976.0,1976.0,3904576.0,3904576.0,3904576.0,2.0,5.0,4.0,10.0,25.0,6.0,2.0,3.0,4.0,3.0,36.0,12.0,18.0,24.0,18.0,4.0,6.0,8.0,6.0,9.0,12.0,9.0,16.0,12.0,9.0,128000
1773,528366050,20,0.0,12692,8,5,1992,1993,0.0,3,2,4,3,1,6,1231.0,1,0.0,1969.0,3200.0,5,4,3228,0,0,3228,1.0,0.0,3,0,4,1,4,10,1,4,1992.0,2,2.0,546.0,2,264,75,291,0,0,0,0,0,5,2007,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4.0,6428.0,630,8.0,3228.0,64.0,25824.0,10419984.0,546.0,2.0,2.0,298116.0,1092.0,1092.0,4.0,4.0,4.0,3.0,2.0,9.0,6.0,4.0,4.0,3200.0,3.0,1231.0,1.0,16.0,12800.0,12.0,4924.0,4.0,10240000.0,9600.0,3939200.0,3200.0,9.0,3693.0,3.0,1515361.0,1231.0,1.0,1.0,4.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,1992.0,1993.0,3968064.0,3970056.0,3972049.0,3.0,10.0,9.0,30.0,100.0,8.0,3.0,4.0,4.0,5.0,64.0,24.0,32.0,32.0,40.0,9.0,12.0,12.0,15.0,16.0,16.0,20.0,16.0,20.0,25.0,430000
1825,532377050,20,84.0,7476,5,7,1968,1968,0.0,2,2,3,3,1,3,812.0,1,0.0,228.0,1040.0,3,4,1040,0,0,1040,1.0,0.0,1,1,3,1,3,5,0,0,1991.0,3,2.0,686.0,2,188,0,0,0,0,0,0,0,6,2007,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2.5,2080.0,188,5.0,1040.0,25.0,5200.0,1081600.0,686.0,2.0,3.0,470596.0,1372.0,2058.0,4.0,6.0,9.0,2.0,2.0,4.0,4.0,4.0,3.0,1040.0,3.0,812.0,1.0,9.0,3120.0,9.0,2436.0,3.0,1081600.0,3120.0,844480.0,1040.0,9.0,2436.0,3.0,659344.0,812.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,1968.0,3873024.0,3873024.0,3873024.0,1.0,5.0,1.0,5.0,25.0,5.0,2.0,3.0,3.0,3.0,25.0,10.0,15.0,15.0,15.0,4.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,145000
2208,909254150,50,53.0,5362,5,6,1910,2003,0.0,2,2,3,3,1,1,0.0,1,0.0,661.0,661.0,5,4,661,589,0,1250,0.0,0.0,2,0,3,1,3,8,1,4,1985.0,1,2.0,552.0,2,242,0,81,0,0,0,0,0,11,2007,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2.0,1911.0,323,5.0,1250.0,25.0,6250.0,1562500.0,552.0,2.0,1.0,304704.0,1104.0,552.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,661.0,3.0,0.0,1.0,9.0,1983.0,9.0,0.0,3.0,436921.0,1983.0,0.0,661.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,1910.0,2003.0,3648100.0,3825730.0,4012009.0,2.0,8.0,4.0,16.0,64.0,5.0,2.0,3.0,3.0,5.0,25.0,10.0,15.0,15.0,25.0,4.0,6.0,6.0,10.0,9.0,9.0,15.0,9.0,15.0,25.0,139000
1646,527302020,80,78.0,12090,6,7,1984,2003,74.0,2,2,4,3,1,1,0.0,1,0.0,585.0,585.0,5,4,1140,728,0,1868,0.0,0.0,3,1,3,1,3,7,1,3,1984.0,3,2.0,477.0,2,268,112,0,0,147,0,0,0,1,2007,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.5,2453.0,527,6.0,1868.0,36.0,11208.0,3489424.0,477.0,2.0,3.0,227529.0,954.0,1431.0,4.0,6.0,9.0,2.0,2.0,4.0,4.0,4.0,4.0,585.0,3.0,0.0,1.0,16.0,2340.0,12.0,0.0,4.0,342225.0,1755.0,0.0,585.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,9.0,74.0,0.0,5476.0,0.0,0.0,1984.0,2003.0,3936256.0,3973952.0,4012009.0,3.0,7.0,9.0,21.0,49.0,6.0,2.0,3.0,4.0,5.0,36.0,12.0,18.0,24.0,30.0,4.0,6.0,8.0,10.0,9.0,12.0,15.0,16.0,20.0,25.0,178000
1060,528118090,60,96.0,12539,10,5,2005,2006,468.0,4,2,5,3,4,6,1082.0,1,0.0,538.0,1620.0,5,4,1632,1158,0,2790,1.0,0.0,2,1,4,1,5,10,1,5,2005.0,3,4.0,1150.0,2,30,200,0,0,192,0,0,0,6,2008,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3.5,4410.0,422,10.0,2790.0,100.0,27900.0,7784100.0,1150.0,4.0,3.0,1322500.0,4600.0,3450.0,16.0,12.0,9.0,4.0,2.0,16.0,8.0,4.0,5.0,1620.0,3.0,1082.0,4.0,25.0,8100.0,15.0,5410.0,20.0,2624400.0,4860.0,1752840.0,6480.0,9.0,3246.0,12.0,1170724.0,4328.0,16.0,1.0,5.0,1.0,5.0,25.0,468.0,0.0,219024.0,0.0,0.0,2005.0,2006.0,4020025.0,4022030.0,4024036.0,2.0,10.0,4.0,20.0,100.0,10.0,4.0,5.0,5.0,5.0,100.0,40.0,50.0,50.0,50.0,16.0,20.0,20.0,20.0,25.0,25.0,25.0,25.0,25.0,25.0,460000
748,903400220,75,0.0,11888,6,6,1916,1994,0.0,2,2,3,3,1,1,0.0,1,0.0,844.0,844.0,4,3,1445,689,0,2134,0.0,0.0,2,0,5,1,4,10,0,0,1930.0,1,2.0,441.0,2,0,60,268,0,0,0,0,0,7,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,2978.0,328,6.0,2134.0,36.0,12804.0,4553956.0,441.0,2.0,1.0,194481.0,882.0,441.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,844.0,3.0,0.0,1.0,9.0,2532.0,9.0,0.0,3.0,712336.0,2532.0,0.0,844.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.0,1994.0,3671056.0,3820504.0,3976036.0,2.0,10.0,4.0,20.0,100.0,6.0,2.0,4.0,3.0,4.0,36.0,12.0,24.0,18.0,24.0,4.0,8.0,6.0,8.0,16.0,12.0,16.0,9.0,12.0,16.0,214500
2846,909131125,190,0.0,7082,5,8,1916,1995,0.0,2,2,3,3,2,1,0.0,1,0.0,686.0,686.0,4,4,948,980,0,1928,0.0,0.0,2,0,5,2,3,10,0,0,0.0,0,0.0,0.0,0,0,0,228,0,0,0,0,0,7,2006,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2.0,2614.0,228,5.0,1928.0,25.0,9640.0,3717184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,3.0,686.0,3.0,0.0,2.0,9.0,2058.0,9.0,0.0,6.0,470596.0,2058.0,0.0,1372.0,9.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.0,1995.0,3671056.0,3822420.0,3980025.0,2.0,10.0,4.0,20.0,100.0,5.0,2.0,3.0,3.0,4.0,25.0,10.0,15.0,15.0,20.0,4.0,6.0,6.0,8.0,9.0,9.0,12.0,9.0,12.0,16.0,160000
